30
11
40
27
12
13
11
20
12
10
14
13
12
9
15
17
15
9
12
10
12
14
11
8
12
8
10
9
11
11
9
10
9
9
10
10
9
10
9
9
10
11
9
10
10
10
10
9
9
11
9
9
11
19
21
13
17
26
31
29
34
23
24
28
59
14
11
11
9
12
9
11
12
10
10
12
8
21
15
11
54
20
59
38
46
17
46
23
21
48
42
67
20
27
81
26
31
23
32
25
29
29
30
56
19
24
16
27
25
32
81
85
68
78
41
106
116
18
66
112
181
113
497
182
176
171
10
10
10
144
156
70
146
151
174
167
30
231
145
168
188
154
164
157
54
9
8
10
281
137
111
179
145
15
162
150
170
150
149
69
163
160
162
148
35
216
89
138
129
143
153
140
162
72
27
159
62
164
194
124
162
165
169
8
9
125
154
155
146
128
9
169
61
152
132
84
177
173
160
137
55
148
119
177
106
185
158
140
144
141
171
76
117
118
90
144
59
150
177
136
165
68
8
9
9
10
9
9
9
9
10
10
10
9
10
10
12
10
10
9
10
11
381
500
141
93
115
244
145
231
199
148
174
393
411
217
177
244
393
177
275
319
280
114
220
212
160
313
273
176
233
212
81
234
157
194
132
240
162
133
361
270
477
208
223
205
140
133
316
305
180
57
417
194
500
154
140
160
195
447
291
254
319
119
128
272
140
157
500
410
318
161
194
184
122
459
220
114
185
175
237
115
92
214
231
241
